"Data_Status","State","MSN","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"2023F","US","P1TXV"," 4166.4"," 4443.6"," 4770.7"," 5313.8"," 8276.8"," 8491.4"," 9922.3"," 11785.8"," 13337.9"," 18774.1"," 26034.7"," 28567.4"," 22442"," 21703.9"," 22978.9"," 22263.1"," 18403.1"," 18908.5"," 17990"," 18603.6"," 21408.1"," 20063.5"," 19691.3"," 19379.4"," 19565.3"," 19978"," 21606.7"," 22895.8"," 20633.6"," 23543.9"," 28374.4"," 24862.4"," 25728.9"," 28707.4"," 35277.3"," 42911.7"," 52054.2"," 54667.4"," 62028.9"," 44646.1"," 54542.2"," 63326.7"," 58550.3"," 59745.1"," 58515.1"," 46040.1"," 39279.1"," 41821"," 47856"," 46753.8"," 37676.8"," 48023.3"," 60757"," 51371.2"
"2023F","US","P5RFB"," 983430"," 941802"," 1025958"," 1060548"," 1054344"," 1052106"," 1083996"," 1147542"," 1200168"," 1230414"," 1184532"," 650287"," 633371"," 812700"," 770341"," 666798"," 767443"," 916177"," 1134599"," 1164317"," 1158182"," 950329"," 1167972"," 1034330"," 1166277"," 1101843"," 1331205"," 1353285"," 1127293"," 1155604"," 1050856"," 1397243"," 1332943"," 1493379"," 1481200"," 1508193"," 1624336"," 1593826"," 1416678"," 1376433"," 1499530"," 1543108"," 1540898"," 1553629"," 1436214"," 1476888"," 1612988"," 1658995"," 1641463"," 1668198"," 1594529"," 1525263"," 1529039"," 1529138"
"2023F","US","PAACD"," 2.31"," 2.37"," 2.38"," 2.57"," 3.7"," 4.02"," 4.2"," 4.47"," 4.59"," 6.19"," 8.6"," 9.83"," 9.42"," 8.44"," 8.26"," 8.26"," 6.23"," 6.6"," 6.58"," 7.2"," 8.32"," 8.02"," 7.94"," 7.93"," 7.94"," 8.11"," 8.77"," 8.73"," 7.5"," 8.28"," 10.76"," 10.25"," 9.68"," 11.23"," 13.47"," 16.92"," 19.2"," 20.83"," 25.62"," 17.89"," 21.54"," 27.56"," 28.41"," 27.75"," 26.74"," 19.16"," 16.71"," 18.92"," 21.76"," 20.84"," 17.44"," 23.4"," 32.68"," 28.54"
"2023F","US","PAACV"," 35327.1"," 37766.1"," 40153.7"," 45846.2"," 64368.3"," 70813.1"," 77759.1"," 86046.7"," 92003"," 122688.1"," 163517.1"," 184946.3"," 173553.2"," 156909.8"," 157064.7"," 160834.5"," 125724.9"," 137406"," 141976.2"," 156346.8"," 179909.7"," 171499"," 172152.7"," 174261.9"," 179168.8"," 186803.3"," 207330.2"," 208601.2"," 183795.6"," 208579.7"," 277580.3"," 261690.1"," 252246.8"," 294013.1"," 365642"," 466304.9"," 537174.7"," 583897.2"," 682388"," 461954.7"," 564162.7"," 710402.5"," 717875.5"," 711547.4"," 695971.6"," 506318.2"," 450471.2"," 513605"," 596903.8"," 571135.4"," 404362.8"," 603210.2"," 857269.1"," 759813.8"
"2023F","US","PAASB"," 15310548"," 15924088"," 16891686"," 17831928"," 17400597"," 17615388"," 18507725"," 19243289"," 20043894"," 19825499"," 19009268"," 18812711"," 18422005"," 18595201"," 19022762"," 19472382"," 20183419"," 20817470"," 21567799"," 21707232"," 21625929"," 21374435"," 21674933"," 21976153"," 22557900"," 23035787"," 23629894"," 23890635"," 24506465"," 25186695"," 25787349"," 25523872"," 26050877"," 26184018"," 27150174"," 27552992"," 27971694"," 28034208"," 26630325"," 25816896"," 26186947"," 25780131"," 25267484"," 25644775"," 26029629"," 26419109"," 26956978"," 27144474"," 27431442"," 27402948"," 23191670"," 25780391"," 26234512"," 26618456"
"2023F","US","PACAS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 9.7"," 9.3"," 8.4"," 7.4"," 7.6"," 6.6"," 6.7"," 6.7"," 5.9"," 6.3"," 6.6"," 5.5"," 5.2"," 5.5"," 5.4"," 4.1"
"2023F","US","PACCD"," .9"," 1.02"," 1.05"," 1.2"," 2.25"," 2.39"," 2.49"," 2.84"," 2.92"," 4.14"," 5.62"," 6.95"," 6.62"," 6.49"," 6.48"," 6.46"," 4.44"," 4.75"," 4.5"," 5.09"," 6.04"," 5.59"," 5.37"," 5.14"," 5.05"," 5.14"," 6.18"," 6.1"," 5.1"," 5.56"," 8.27"," 7.89"," 7.15"," 8.6"," 10.17"," 13.56"," 15.95"," 17.61"," 23.15"," 15.61"," 18.97"," 24.48"," 23.8"," 23.34"," 22.91"," 16.61"," 14.64"," 17.1"," 19.71"," 18.1"," 14.68"," 21.18"," 29.22"," 24.72"
"2023F","US","PACCV"," 1440.2"," 1574.4"," 1652.6"," 1936.2"," 3290"," 3219.2"," 3739.4"," 4411.2"," 4350"," 5658.8"," 7408.9"," 7793.7"," 6864.5"," 7592.1"," 7947.5"," 6996.3"," 5165.8"," 5376.6"," 4949.9"," 5293.4"," 5985.7"," 5223.7"," 4795.8"," 4208.8"," 4162.4"," 3955.6"," 4878.6"," 4530.7"," 3575"," 3931.2"," 6674.2"," 6225.4"," 5186.5"," 7248.9"," 8232.6"," 10330.7"," 10563.2"," 11410.1"," 15336.5"," 10322.6"," 12327.3"," 15537.1"," 13369.8"," 13089"," 13317.1"," 14776.5"," 12558.7"," 14445.5"," 17150.7"," 15970.5"," 12513.5"," 19612.5"," 28641.5"," 22282.9"
"2023F","US","PAEID"," .42"," .58"," .66"," .8"," 1.89"," 2"," 1.98"," 2.23"," 2.17"," 3.04"," 4.34"," 5.43"," 4.94"," 4.68"," 4.9"," 4.35"," 2.48"," 3.04"," 2.49"," 2.95"," 3.42"," 2.59"," 2.57"," 2.42"," 2.47"," 2.61"," 3.07"," 2.82"," 2.09"," 2.43"," 4.2"," 3.87"," 3.46"," 4.22"," 4.26"," 6.18"," 6.65"," 8.01"," 11.04"," 7.24"," 9.55"," 12.2"," 14.26"," 11.88"," 12.55"," 7.58"," 5.56"," 7.41"," 9.75"," 8.96"," 5.97"," 9.61"," 17.01"," 15.11"
"2023F","US","PAEIV"," 882.3"," 1445.9"," 2038.8"," 2825.2"," 6349.6"," 6345.1"," 6874.2"," 8701"," 8660"," 9995.1"," 11431.6"," 11944.4"," 7745.5"," 7226.3"," 6296.4"," 4742.1"," 3603.4"," 3823.4"," 3896.2"," 5029.3"," 4408"," 3100.8"," 2547.6"," 2721.7"," 2614.4"," 1971.1"," 2505.5"," 2612.7"," 2735.9"," 2948.5"," 4807.9"," 4941.2"," 3323.1"," 5088.8"," 5115.6"," 7550.5"," 4233.1"," 5191.7"," 5070.2"," 2768.7"," 3536.4"," 3599.6"," 3054.6"," 3030.4"," 3705.6"," 2091.3"," 1355.9"," 1613"," 2537.9"," 1688.9"," 1099.8"," 1976.2"," 4155.9"," 2663.8"
"2023F","US","PAGBP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 57445"," 56781"," 55647"," 51482"," 47167"," 43523"," 41135"," 36830"," 34382"," 33307"," 32218"," 31401"," 27570"," 28206"," 30775"," 29441"
"2023F","US","PAICD"," .98"," 1.06"," 1.06"," 1.19"," 2.26"," 2.48"," 2.59"," 2.87"," 2.98"," 4.02"," 5.79"," 6.91"," 6.58"," 6.67"," 6.66"," 6.4"," 5.04"," 5.12"," 4.77"," 4.87"," 5.73"," 5.54"," 5.17"," 5.09"," 5.18"," 5.34"," 6.18"," 5.87"," 4.65"," 5.32"," 7.57"," 7.02"," 6.68"," 7.99"," 9.55"," 12.07"," 14.47"," 16.14"," 20.93"," 14.85"," 18.26"," 23.03"," 20.81"," 20.37"," 20.03"," 12.95"," 11.32"," 13.35"," 15.59"," 13.51"," 10.81"," 16.11"," 20.42"," 16.07"
"2023F","US","PAICV"," 6068.5"," 6662.9"," 7179.8"," 8600.3"," 15407.8"," 15543.6"," 18384.5"," 22189.7"," 23202.8"," 33704.7"," 42764.8"," 47171.2"," 41841.2"," 38509.6"," 41560.6"," 38970"," 30960.8"," 31726"," 29752.4"," 29361.3"," 35252.3"," 33457.5"," 32917.4"," 32114.9"," 34085.7"," 34594"," 41121"," 40587.2"," 32597.3"," 38182.1"," 53057.7"," 48133.2"," 46540.6"," 54863.3"," 71176.1"," 87780.4"," 106283.2"," 113358.2"," 134118.5"," 84516"," 110650.6"," 137872.9"," 124721.7"," 125855.5"," 121099.6"," 79445.2"," 68956.9"," 83267.6"," 102458.2"," 89321.7"," 69778.3"," 111387.6"," 132563.3"," 106832.6"
"2023F","US","PAISB"," 6177269"," 6303960"," 6799797"," 7234555"," 6826864"," 6263887"," 7094374"," 7736034"," 7777067"," 8389335"," 7381252"," 6822500"," 6354996"," 5771037"," 6238669"," 6092039"," 6148412"," 6202358"," 6237787"," 6031240"," 6156911"," 6034263"," 6362280"," 6310012"," 6586191"," 6478211"," 6650394"," 6914874"," 7005960"," 7172420"," 7012119"," 6855726"," 6962764"," 6867977"," 7455723"," 7273726"," 7345096"," 7024794"," 6408475"," 5690623"," 6060368"," 5986644"," 5992233"," 6178279"," 6046178"," 6136921"," 6090959"," 6239271"," 6574157"," 6612028"," 6452646"," 6914134"," 6492697"," 6646846"
"2023F","US","PARCD"," 1.54"," 1.59"," 1.61"," 2.09"," 2.85"," 3.02"," 3.24"," 3.64"," 3.77"," 5.32"," 7.24"," 8.65"," 8.66"," 8.39"," 8.44"," 8.14"," 6.77"," 6.59"," 6.57"," 7.54"," 8.69"," 8.48"," 7.8"," 7.64"," 7.57"," 7.49"," 8.63"," 8.61"," 7.56"," 7.78"," 11.12"," 11.23"," 9.99"," 11.83"," 13.33"," 16.77"," 19.26"," 21.19"," 25.8"," 20.87"," 23.58"," 27.08"," 27.57"," 26.87"," 28.79"," 20.64"," 18.8"," 21.61"," 23.02"," 21.2"," 18.47"," 23.02"," 29.61"," 27.31"
"2023F","US","PARCV"," 4185.5"," 4366.7"," 4623"," 5851.5"," 7290.8"," 7488.4"," 8757.6"," 9775.6"," 9833.8"," 11159.8"," 12557"," 13253.4"," 12416.7"," 11353.9"," 12922.8"," 12744.9"," 10436.8"," 10662.3"," 11012"," 12526.9"," 12120.8"," 11708.1"," 11031.4"," 10995"," 10656.3"," 10288.6"," 12795.8"," 12238.6"," 9852.4"," 11397"," 17282.9"," 17169"," 14548.9"," 18293.5"," 20264.1"," 24320.4"," 23530.6"," 26467.8"," 34167.9"," 24153.6"," 26409.5"," 27985.7"," 24398.2"," 25873.2"," 29826.5"," 20786.5"," 16503.4"," 18820"," 23521.1"," 22134.4"," 16876.4"," 22374.2"," 29508"," 26235.5"
"2023F","US","PASCB"," 27922665"," 29022543"," 31229895"," 32989764"," 31607788"," 30870588"," 33283158"," 35113885"," 35906001"," 34964217"," 32076840"," 30490317"," 28815839"," 28433868"," 29305751"," 29303223"," 30487224"," 31024764"," 32143708"," 32143223"," 31458009"," 30923128"," 31336051"," 31668182"," 32435445"," 32411232"," 33370793"," 33896699"," 34823899"," 35742124"," 36304569"," 35974332"," 36157186"," 36645840"," 38136457"," 38260986"," 37837750"," 37603974"," 35485224"," 33708562"," 34387421"," 33729745"," 32920714"," 33601938"," 33988535"," 34728621"," 35027143"," 35316964"," 36157493"," 36130077"," 31594811"," 34797266"," 34947635"," 35302985"
"2023F","US","PATCD"," 1.72"," 1.79"," 1.78"," 1.97"," 3.06"," 3.35"," 3.47"," 3.73"," 3.84"," 5.24"," 7.41"," 8.69"," 8.41"," 7.79"," 7.7"," 7.65"," 5.77"," 6.09"," 5.96"," 6.49"," 7.56"," 7.28"," 7.13"," 7.08"," 7.11"," 7.33"," 8.05"," 7.92"," 6.68"," 7.42"," 9.9"," 9.4"," 8.9"," 10.36"," 12.34"," 15.58"," 18.02"," 19.69"," 24.55"," 17.32"," 20.85"," 26.55"," 26.83"," 26.17"," 25.42"," 17.95"," 15.7"," 17.89"," 20.54"," 19.38"," 15.97"," 21.8"," 30.11"," 26"
"2023F","US","PATCV"," 47903.8"," 51816"," 55647.9"," 65059.3"," 96706.5"," 103409.5"," 115514.8"," 131124.3"," 138049.6"," 183206.5"," 237679.4"," 265109"," 242421.1"," 221591.7"," 225792"," 224287.7"," 175891.7"," 188994.3"," 191586.7"," 208557.7"," 237676.5"," 224989"," 223444.8"," 224302.3"," 230687.6"," 237612.5"," 268631"," 268570.4"," 232556.3"," 265038.5"," 359403"," 338158.9"," 321846"," 379507.7"," 470430.4"," 596286.9"," 681784.8"," 740325"," 871081.1"," 583715.7"," 717086.5"," 895397.8"," 883419.7"," 879395.5"," 863920.5"," 623417.7"," 549846.1"," 631751"," 742571.8"," 700251"," 504630.8"," 758560.7"," 1052137.9"," 917828.6"
"2023F","US","PATXD"," 1.82"," 1.9"," 1.91"," 2.11"," 3.2"," 3.5"," 3.64"," 3.92"," 4.05"," 5.47"," 7.68"," 8.95"," 8.61"," 7.97"," 7.83"," 7.78"," 5.93"," 6.22"," 6.14"," 6.69"," 7.73"," 7.46"," 7.28"," 7.25"," 7.27"," 7.44"," 8.18"," 8.07"," 6.86"," 7.59"," 10.09"," 9.6"," 9.05"," 10.56"," 12.6"," 15.9"," 18.21"," 19.89"," 24.72"," 17.43"," 20.98"," 26.67"," 26.92"," 26.28"," 25.53"," 18.03"," 15.77"," 17.95"," 20.62"," 19.44"," 16.03"," 21.87"," 30.2"," 26.05"
"2023F","US","PATXV"," 47021.5"," 50370.1"," 53609.1"," 62234.1"," 90356.9"," 97064.3"," 108640.6"," 122423.3"," 129389.6"," 173211.4"," 226247.8"," 253164.6"," 234675.6"," 214365.4"," 219495.6"," 219545.6"," 172288.3"," 185170.8"," 187690.5"," 203528.4"," 233268.5"," 221888.2"," 220897.2"," 221580.6"," 228073.2"," 235641.4"," 266125.5"," 265957.7"," 229820.4"," 262090"," 354595.1"," 333217.7"," 318522.9"," 374418.9"," 465314.8"," 588736.4"," 677551.7"," 735133.3"," 866010.9"," 580947"," 713550.1"," 891798.2"," 880365.1"," 876365.1"," 860214.9"," 621326.4"," 548490.2"," 630138"," 740033.9"," 698562"," 503531"," 756584.5"," 1047981.9"," 915164.8"
"2023F","US","PCCCD"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," .89"," .68"," .79"," .78"," .82"," 1.01"," 1.07"," .79"," .78"," .83"," .84"," .83"," 1.11"," 1.38"," 1.41"," 1.37"," 2.12"," 1.64"," 1.38"," 1.69"," 1.98"," 1.77"," 1.71"," 1.49"," 1.38"," 1.39"," 1.56"," 1.56"," 1.6"," 1.81"," 3.38"," 4.57"
"2023F","US","PCCCV"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," .1"," .1"," .1"," .1"," .1"," .1"," .1"," .1"," .1"," .2"," .2"," .3"," .3"," .4"," .4"," .5"," .6"," .4"," .5"," .3"," .7"," .6"," .9"," .8"," .4"," .7"," .6"," .3"," .2"," .3"," 1.6"," .5"
"2023F","US","PCEID"," .29"," .3"," .31"," .28"," .36"," .53"," 1.5"," 1.37"," .86"," 1.38"," 2.61"," .95"," 1.15"," 1.27"," 1.25"," 1.27"," 1.04"," 1.04"," .99"," .86"," .82"," .81"," .75"," .77"," .57"," .7"," .72"," .96"," .67"," .61"," .48"," .97"," .57"," .61"," .79"," .98"," 1.26"," 1.54"," 1.88"," 1.62"," 2.13"," 2.92"," 2.54"," 1.93"," 1.79"," 1.68"," 1.49"," 2.02"," 2.37"," 1.85"," 1.6"," 2.87"," 3.94"," 3.89"
"2023F","US","PCEIV"," 5.5"," 5.4"," 5.9"," 4.2"," 6.8"," 1.1"," 3.1"," 4"," 10.3"," 11.1"," 14.1"," 4"," 5.2"," 10"," 9.4"," 8.9"," 9.8"," 10.9"," 12.2"," 13.4"," 25"," 23.8"," 33.7"," 60.7"," 40"," 56.7"," 57"," 97.8"," 82.9"," 68.8"," 46.9"," 99.9"," 99.3"," 106"," 166.7"," 226.8"," 255.2"," 250"," 275.5"," 213.1"," 290.3"," 403.9"," 216.2"," 236.8"," 211.1"," 188"," 176.8"," 196.7"," 240.2"," 140.5"," 140.2"," 252.8"," 333.6"," 227.7"
"2023F","US","PCICD"," .53"," .66"," .61"," .61"," .74"," 1.42"," 1.57"," 1.83"," 1.69"," 1.69"," 2.19"," 2.75"," 2.15"," 1.55"," 1.66"," 1.86"," 1.53"," 1.5"," 1.45"," 1.68"," 1.73"," 1.5"," 1.18"," .97"," 1.02"," 1.15"," 1.51"," 1.37"," 1.27"," 1.31"," 1.39"," 1.55"," 1.28"," 1.29"," 1.46"," 1.82"," 2.06"," 2.44"," 4.11"," 2.4"," 3.41"," 4.55"," 3.43"," 2.72"," 2.6"," 2.4"," 1.91"," 2.59"," 3.47"," 2.87"," 2.05"," 3.63"," 3.96"," 4.48"
"2023F","US","PCICV"," 70.3"," 97.9"," 105.8"," 96.2"," 97"," 212.6"," 217.7"," 339.9"," 262.3"," 191.4"," 214.6"," 570.6"," 365.1"," 141.8"," 217.1"," 241.2"," 189.9"," 282.9"," 283.1"," 312.5"," 400.1"," 311.2"," 341.5"," 188.8"," 221.1"," 245"," 347.1"," 278.8"," 412.7"," 521"," 356.8"," 502.1"," 396.4"," 367"," 536.8"," 602"," 762.3"," 870.3"," 1462.5"," 687.3"," 588.9"," 613.1"," 622.5"," 353.1"," 301.5"," 346.1"," 214.3"," 205.1"," 324.8"," 266.5"," 122.3"," 226.3"," 112.8"," 297.1"
"2023F","US","PCISB"," 132334"," 148498"," 174633"," 157904"," 131630"," 150131"," 139098"," 185306"," 155369"," 113206"," 97980"," 207404"," 169975"," 91804"," 130524"," 129909"," 124061"," 188329"," 195906"," 186034"," 231008"," 207016"," 288248"," 193903"," 217396"," 212507"," 230533"," 203515"," 324180"," 397447"," 256716"," 324951"," 310542"," 283474"," 367860"," 331354"," 369241"," 356635"," 355948"," 286369"," 172846"," 134797"," 181421"," 130004"," 115976"," 144077"," 112022"," 79071"," 93622"," 92845"," 59709"," 62413"," 28477"," 66376"
"2023F","US","PCRFB"," 313640"," 314573"," 338248"," 400054"," 373970"," 390205"," 395536"," 400506"," 394813"," 420054"," 418186"," 341826"," 370669"," 403090"," 407319"," 444668"," 456547"," 458083"," 478914"," 473956"," 483209"," 485631"," 509462"," 531395"," 505763"," 508787"," 526305"," 523895"," 534305"," 538317"," 539353"," 532618"," 531546"," 541220"," 569929"," 563642"," 568923"," 553350"," 514346"," 518778"," 521639"," 528441"," 535590"," 533703"," 537853"," 519495"," 540883"," 531333"," 535275"," 509851"," 435758"," 452494"," 456298"," 443711"
"2023F","US","PCSCB"," 151504"," 166726"," 193527"," 173166"," 150455"," 152245"," 141148"," 188244"," 167365"," 121275"," 103378"," 211587"," 174473"," 99679"," 138100"," 136877"," 133480"," 198798"," 208226"," 201617"," 261375"," 236346"," 333326"," 272706"," 287248"," 293188"," 310218"," 305206"," 447860"," 510058"," 355524"," 428367"," 485962"," 458469"," 578934"," 562750"," 572563"," 519543"," 502626"," 418459"," 309787"," 273300"," 266837"," 252871"," 234656"," 256314"," 230636"," 176774"," 195458"," 168968"," 147247"," 150547"," 113722"," 124972"
"2023F","US","PCTCD"," .5"," .62"," .58"," .58"," .69"," 1.4"," 1.56"," 1.83"," 1.63"," 1.67"," 2.21"," 2.72"," 2.12"," 1.52"," 1.64"," 1.83"," 1.5"," 1.48"," 1.42"," 1.62"," 1.63"," 1.42"," 1.13"," .92"," .91"," 1.03"," 1.3"," 1.23"," 1.11"," 1.16"," 1.14"," 1.41"," 1.02"," 1.03"," 1.22"," 1.47"," 1.78"," 2.16"," 3.46"," 2.15"," 2.84"," 3.72"," 3.15"," 2.34"," 2.19"," 2.09"," 1.7"," 2.28"," 2.89"," 2.41"," 1.78"," 3.18"," 3.94"," 4.2"
"2023F","US","PCTCV"," 75.8"," 103.3"," 111.7"," 100.4"," 103.8"," 213.7"," 220.8"," 343.9"," 272.5"," 202.6"," 228.7"," 574.5"," 370.3"," 151.9"," 226.5"," 250.1"," 199.8"," 293.7"," 295.3"," 326"," 425.1"," 335"," 375.2"," 249.6"," 261.2"," 301.8"," 404.2"," 376.8"," 495.7"," 589.9"," 403.9"," 602.2"," 495.9"," 473.3"," 703.8"," 829.2"," 1018"," 1120.7"," 1738.6"," 900.8"," 879.7"," 1017.3"," 839.4"," 590.5"," 513.5"," 534.9"," 391.5"," 402.5"," 565.5"," 407.4"," 262.7"," 479.4"," 448"," 525.3"
"2023F","US","PCTXD"," .53"," .66"," .61"," .61"," .74"," 1.42"," 1.57"," 1.83"," 1.69"," 1.69"," 2.19"," 2.75"," 2.15"," 1.55"," 1.66"," 1.86"," 1.53"," 1.5"," 1.45"," 1.68"," 1.73"," 1.5"," 1.18"," .97"," 1.02"," 1.15"," 1.51"," 1.37"," 1.27"," 1.31"," 1.39"," 1.54"," 1.28"," 1.29"," 1.46"," 1.82"," 2.06"," 2.44"," 4.11"," 2.4"," 3.4"," 4.54"," 3.43"," 2.71"," 2.6"," 2.4"," 1.91"," 2.59"," 3.46"," 2.87"," 2.05"," 3.62"," 3.95"," 4.48"
"2023F","US","PCTXV"," 70.3"," 97.9"," 105.8"," 96.2"," 97"," 212.6"," 217.7"," 339.9"," 262.3"," 191.4"," 214.6"," 570.6"," 365.1"," 141.8"," 217.1"," 241.2"," 189.9"," 282.9"," 283.1"," 312.5"," 400.1"," 311.2"," 341.5"," 188.9"," 221.2"," 245.1"," 347.2"," 279"," 412.8"," 521.1"," 356.9"," 502.3"," 396.6"," 367.3"," 537.1"," 602.4"," 762.7"," 870.7"," 1463.1"," 687.7"," 589.4"," 613.4"," 623.2"," 353.8"," 302.4"," 346.9"," 214.7"," 205.8"," 325.4"," 266.9"," 122.4"," 226.6"," 114.4"," 297.6"
"2023F","US","PEACD"," 2.31"," 2.37"," 2.38"," 2.57"," 3.7"," 4.02"," 4.2"," 4.47"," 4.59"," 6.19"," 8.6"," 9.83"," 9.42"," 8.44"," 8.26"," 8.26"," 6.23"," 6.6"," 6.58"," 7.21"," 8.32"," 8.03"," 7.95"," 7.93"," 7.94"," 8.11"," 8.77"," 8.73"," 7.5"," 8.28"," 10.76"," 10.25"," 9.68"," 11.23"," 13.46"," 16.92"," 19.2"," 20.82"," 25.61"," 17.88"," 21.53"," 27.53"," 28.39"," 27.73"," 26.71"," 19.15"," 16.7"," 18.9"," 21.74"," 20.82"," 17.42"," 23.37"," 32.62"," 28.51"
"2023F","US","PEACV"," 35330"," 37768.3"," 40155.5"," 45847.5"," 64370"," 70813.8"," 77759.4"," 86047"," 92003"," 122688.1"," 163517.1"," 185018.9"," 173743"," 157218.3"," 157431.5"," 161285.1"," 126115.3"," 137883.9"," 142463.6"," 156892"," 180461.6"," 172122.9"," 172864.7"," 174274.6"," 179182.4"," 186821.7"," 207355.1"," 208638.4"," 183834.4"," 208629.7"," 277647.9"," 261796"," 252328.7"," 294138.6"," 365805.9"," 466520.1"," 537408.5"," 584130.2"," 682713.8"," 462198.2"," 564361.3"," 710629.8"," 718194.4"," 711866.1"," 696350"," 506723"," 450896.2"," 514069.3"," 597395.7"," 571657.9"," 404836.4"," 603756.6"," 858050.7"," 760651.5"
"2023F","US","PEASB"," 15317464"," 15928826"," 16895391"," 17834561"," 17402399"," 17615931"," 18507999"," 19243493"," 20043894"," 19825499"," 19009268"," 18819270"," 18440004"," 18628762"," 19063715"," 19521892"," 20240598"," 20883264"," 21634624"," 21775047"," 21686462"," 21444587"," 21756399"," 21979117"," 22561212"," 23040510"," 23636161"," 23899198"," 24516148"," 25198642"," 25800323"," 25538792"," 26066219"," 26202823"," 27171240"," 27576494"," 27996020"," 28059561"," 26657002"," 25844862"," 26216276"," 25810751"," 25298184"," 25675653"," 26066011"," 26459973"," 27000580"," 27194466"," 27483670"," 27458008"," 23242512"," 25836887"," 26301665"," 26682739"
"2023F","US","PECCD"," .8"," .87"," .91"," 1"," 1.46"," 1.68"," 1.9"," 2.28"," 2.42"," 3.1"," 4.01"," 4.72"," 5.1"," 5.59"," 5.58"," 5.53"," 4.66"," 4.57"," 4.41"," 4.63"," 4.93"," 4.8"," 4.77"," 4.97"," 5.14"," 4.85"," 5.29"," 5.58"," 5.19"," 5.14"," 6.73"," 8.03"," 6.46"," 7.99"," 9.12"," 11.17"," 12.11"," 11.86"," 13.5"," 10.5"," 10.65"," 11.17"," 10.37"," 10.08"," 10.61"," 9.51"," 8.63"," 9.55"," 9.88"," 9.5"," 8.84"," 11.24"," 14.78"," 13.57"
"2023F","US","PECCV"," 3358.2"," 3720.6"," 4020.8"," 4442.2"," 6205.9"," 6798.8"," 8298.4"," 9702"," 10396.4"," 13510.6"," 16463"," 18145.1"," 19743.3"," 21498.8"," 22283.9"," 20627.6"," 17183.8"," 17195.9"," 17554.6"," 18446.9"," 18975.7"," 18688.4"," 18770.9"," 19467.2"," 20370.1"," 19623"," 22290.6"," 23603.4"," 20490.3"," 20537.4"," 28291.5"," 32385.5"," 26399.1"," 33976.2"," 38141.9"," 44635.1"," 44712"," 45889.3"," 54507.2"," 41933.8"," 42108.2"," 44547.6"," 37796.3"," 41010.6"," 45464.7"," 41174.2"," 36219.4"," 40500.8"," 45709.8"," 44025.1"," 37445.9"," 49901.4"," 70329.6"," 61020.9"
"2023F","US","PECSB"," 4211502"," 4299337"," 4401610"," 4428698"," 4250472"," 4050153"," 4363096"," 4249261"," 4299804"," 4355155"," 4106178"," 3841945"," 3869282"," 3842519"," 3996158"," 3730125"," 3688121"," 3765260"," 3983260"," 3982139"," 3847697"," 3892374"," 3931633"," 3920036"," 3959634"," 4048798"," 4212295"," 4228981"," 3947432"," 3995430"," 4206054"," 4031450"," 4087892"," 4250757"," 4182578"," 3996125"," 3690650"," 3868823"," 4037743"," 3993749"," 3954028"," 3989012"," 3645435"," 4070491"," 4285961"," 4328882"," 4199302"," 4238822"," 4625751"," 4634511"," 4234476"," 4438447"," 4759533"," 4496371"
"2023F","US","PEEID"," .32"," .38"," .42"," .47"," .87"," .97"," 1.03"," 1.17"," 1.27"," 1.5"," 1.77"," 2.04"," 2.05"," 2.02"," 2.02"," 1.91"," 1.6"," 1.57"," 1.49"," 1.51"," 1.48"," 1.4"," 1.38"," 1.4"," 1.36"," 1.29"," 1.35"," 1.38"," 1.32"," 1.33"," 1.71"," 1.85"," 1.54"," 1.84"," 2"," 2.61"," 2.48"," 2.68"," 3.21"," 2.45"," 2.63"," 2.65"," 2.41"," 2.62"," 2.8"," 2.28"," 2.09"," 2.21"," 2.33"," 2.08"," 1.84"," 3.07"," 4.19"," 2.62"
"2023F","US","PEEIV"," 4356.5"," 5490.9"," 6551.1"," 7951.9"," 14557.8"," 16545.5"," 19078.4"," 23715.5"," 26125.4"," 31471.6"," 38027.1"," 44273.7"," 42354"," 42565.9"," 44686"," 43969.8"," 37016.2"," 38182"," 38552.5"," 40829.4"," 40626.5"," 38752.3"," 38662.8"," 40316.5"," 40351.1"," 39072.5"," 41651.9"," 42946.7"," 43310.5"," 44688"," 60053.2"," 64671.4"," 54228.8"," 64672.1"," 71700.7"," 95915.7"," 90074.1"," 100682.8"," 118526.2"," 84803.5"," 94781.9"," 92716"," 82153.7"," 89096.2"," 95800.2"," 76333"," 68492.8"," 69691.9"," 75615.3"," 64851.9"," 53958.6"," 92202.9"," 126634.2"," 76986.7"
